20.0,19.596651,19.192564,18.787006,18.37928,17.968744,17.554863,17.137266,16.715822,16.290705,15.862429,15.431829,15.0,14.568171,14.137571,13.709294,13.284179,12.862735,12.445137,12.031256,11.62072,11.212995,10.807437,10.403348,10.0
20.0,19.597391,19.19403,18.789175,18.382092,17.972092,17.558578,17.141111,16.719494,16.293865,15.864751,15.43306,15.0,14.56694,14.135249,13.706135,13.280506,12.858889,12.4414215,12.027908,11.617909,11.210826,10.805969,10.402608,10.0
20.0,19.59888,19.196997,18.79357,18.387815,17.978952,17.566248,17.149107,16.727179,16.30051,15.86965,15.435659,15.0,14.564341,14.13035,13.69949,13.27282,12.850893,12.433751,12.021049,11.6121855,11.20643,10.803002,10.401118,10.0
20.0,19.60114,19.201504,18.800293,18.396648,17.98965,17.578358,17.161888,16.739605,16.31135,15.877679,15.439928,15.0,14.560072,14.122322,13.688651,13.260396,12.838113,12.421643,12.010349,11.60335,11.199706,10.798494,10.398862,10.0
20.0,19.604168,19.207586,18.809452,18.408834,18.004648,17.59564,17.180483,16.758003,16.327604,15.889788,15.446373,15.0,14.553628,14.110213,13.672397,13.241998,12.819517,12.40436,11.995352,11.591165,11.190546,10.792412,10.395833,10.0
20.0,19.607943,19.215225,18.821093,18.424591,18.024466,17.619074,17.206402,16.784319,16.351278,15.907495,15.455777,15.000001,14.544224,14.092506,13.648724,13.215682,12.793599,12.380927,11.9755335,11.575408,11.1789055,10.784774,10.392057,10.0
20.0,19.612377,19.22428,18.835104,18.443974,18.04955,17.649784,17.241732,16.821596,16.385693,15.933136,15.46924,15.000001,14.530762,14.066866,13.614308,13.178406,12.75827,12.350216,11.950451,11.5560255,11.164896,10.775721,10.387623,10.0
20.0,19.617289,19.23441,18.851067,18.466652,18.079971,17.688786,17.28914,16.874638,16.436764,15.970114,15.488048,15.000001,14.511954,14.029888,13.563238,13.125362,12.710858,12.311214,11.920029,11.533347,11.148932,10.765591,10.382712,10.0
20.0,19.622366,19.245005,18.868101,18.491598,18.114899,17.736246,17.351412,16.951052,16.516607,16.022507,15.5128355,15.000001,14.487166,13.977494,13.483394,13.048947,12.648589,12.263754,11.885102,11.508402,11.131898,10.754995,10.377635,10.0
20.0,19.627169,19.255142,18.884737,18.516739,18.151777,17.78989,17.429205,17.061554,16.656107,16.090471,15.540786,15.000001,14.459216,13.909531,13.343894,12.938446,12.570795,12.21011,11.848223,11.483261,11.115263,10.744858,10.372832,10.0
20.0,19.631163,19.26366,18.898964,18.538845,18.185581,17.842333,17.513964,17.20985,16.955795,16.37654,15.645554,15.000001,14.354447,13.62346,13.044204,12.790149,12.486036,12.157668,11.814419,11.461156,11.101036,10.7363405,10.368837,10.0
20.0,19.633823,19.269371,18.908617,18.554092,18.209372,17.879894,17.574465,17.308092,17.106747,16.574461,15.750607,15.0,14.2493925,13.425539,12.893251,12.691906,12.425534,12.120106,11.7906275,11.445908,11.091384,10.730629,10.366178,10.0
20.0,19.634758,19.271385,18.912039,18.559536,18.21792,17.893404,17.595911,17.341309,17.153135,16.62844,15.7824135,15.0,14.217586,13.371558,12.846865,12.658691,12.404089,12.106595,11.782079,11.440464,11.087962,10.728616,10.365243,10.0
20.0,19.633823,19.269371,18.908617,18.554092,18.209372,17.879892,17.574465,17.308092,17.106747,16.574461,15.750607,14.999999,14.2493925,13.425538,12.893251,12.691906,12.425534,12.120106,11.7906275,11.445908,11.091384,10.73063,10.366178,10.0
20.0,19.631163,19.26366,18.898964,18.538843,18.185581,17.84233,17.513964,17.20985,16.955795,16.37654,15.645553,14.999999,14.354446,13.62346,13.044204,12.790148,12.486035,12.157667,11.814418,11.461155,11.101036,10.7363405,10.368837,10.0
20.0,19.627167,19.255142,18.884737,18.516739,18.151777,17.78989,17.429205,17.061554,16.656105,16.09047,15.540784,14.999999,14.459215,13.90953,13.343893,12.938446,12.570795,12.210109,11.848222,11.48326,11.115263,10.744859,10.372833,10.0
20.0,19.622364,19.245005,18.868101,18.491596,18.114897,17.736246,17.35141,16.951052,16.516605,16.022505,15.512834,14.999999,14.487165,13.977494,13.483393,13.048947,12.648588,12.263753,11.885101,11.508402,11.131899,10.754996,10.377635,10.0
20.0,19.617287,19.23441,18.851067,18.466652,18.079971,17.688786,17.28914,16.874638,16.436762,15.970111,15.488046,14.999999,14.511953,14.029887,13.563237,13.125362,12.710858,12.3112135,11.920029,11.533347,11.148933,10.765591,10.382712,10.0
20.0,19.612377,19.224277,18.835102,18.443974,18.04955,17.649784,17.24173,16.821594,16.38569,15.933133,15.469238,14.999999,14.530761,14.066866,13.614307,13.178405,12.758269,12.350216,11.950451,11.556026,11.164897,10.775722,10.387623,10.0
20.0,19.607943,19.215225,18.821093,18.424591,18.024466,17.619072,17.2064,16.784319,16.351276,15.907493,15.455775,14.999999,14.544223,14.092506,13.648723,13.215681,12.793599,12.380927,11.975535,11.575409,11.178907,10.784775,10.392057,10.0
20.0,19.604166,19.207586,18.809452,18.408834,18.004648,17.59564,17.180483,16.758001,16.327604,15.889787,15.446372,15.0,14.553627,14.110212,13.672396,13.241998,12.819517,12.404361,11.995353,11.591166,11.190549,10.792414,10.395833,10.0
